id,ACTION
3623,0.942026
3624,0.715624
3625,0.942698
3626,0.953444
3627,0.940476
3628,0.453526
3629,0.950771
3630,0.947422
3631,0.298479
3632,0.800635
3633,0.938140
3634,0.959791
3635,0.955203
3636,0.934363
3637,0.945069
3638,0.933863
3639,0.956485
3640,0.787008
3641,0.262412
3642,0.946595
3643,0.966236
3644,0.915230
3645,0.930035
3646,0.792755
3647,0.867910
3648,0.975493
3649,0.928281
3650,0.905723
3651,0.917461
3652,0.943495
3653,0.909521
3654,0.935795
3655,0.978461
3656,0.956871
3657,0.923439
3658,0.960054
3659,0.932930
3660,0.958150
3661,0.959517
3662,0.930847
3663,0.948448
3664,0.940853
3665,0.965686
3666,0.924441
3667,0.971841
3668,0.736862
3669,0.953717
3670,0.872959
3671,0.947448
3672,0.754321
3673,0.905347
3674,0.989690
3675,0.954138
3676,0.673416
3677,0.948477
3678,0.497392
3679,0.951661
3680,0.936456
3681,0.900809
3682,0.926718
3683,0.918006
3684,0.579994
3685,0.832028
3686,0.971777
3687,0.978769
3688,0.940789
3689,0.944074
3690,0.927530
3691,0.696044
3692,0.955168
3693,0.969701
3694,0.931348
3695,0.950126
3696,0.944188
3697,0.961373
3698,0.955175
3699,0.956487
3700,0.960271
3701,0.593124
3702,0.942348
3703,0.834840
3704,0.961663
3705,0.993027
3706,0.432606
3707,0.959467
3708,0.937583
3709,0.963978
3710,0.954883
3711,0.951794
3712,0.928451
3713,0.942052
3714,0.943083
3715,0.933400
3716,0.971405
3717,0.937660
3718,0.967942
3719,0.969791
3720,0.920158
3721,0.973081
3722,0.941102
3723,0.976817
3724,0.954164
3725,0.941689
3726,0.949572
3727,0.938489
3728,0.938372
3729,0.944869
3730,0.967623
3731,0.953928
3732,0.968320
3733,0.974598
3734,0.957227
3735,0.935982
3736,0.937387
3737,0.920723
3738,0.965466
3739,0.933353
3740,0.966657
3741,0.955868
3742,0.941044
3743,0.982199
3744,0.936522
3745,0.804715
3746,0.966254
3747,0.949708
3748,0.971632
3749,0.966360
3750,0.911703
3751,0.928519
3752,0.933342
3753,0.951219
3754,0.961451
3755,0.948046
3756,0.926376
3757,0.945081
3758,0.961831
3759,0.913104
3760,0.878889
3761,0.963764
3762,0.945896
3763,0.911837
3764,0.950395
3765,0.910749
3766,0.945121
3767,0.962981
3768,0.955840
3769,0.905060
3770,0.944356
3771,0.954619
3772,0.969098
3773,0.944414
3774,0.910089
3775,0.957478
3776,0.951747
3777,0.942466
3778,0.915020
3779,0.952829
3780,0.942326
3781,0.950193
3782,0.882828
3783,0.945787
3784,0.953527
3785,0.935776
3786,0.939733
3787,0.960777
3788,0.874773
3789,0.943371
3790,0.865860
3791,0.940047
3792,0.961959
3793,0.970138
3794,0.954110
3795,0.943497
3796,0.956910
3797,0.948261
3798,0.897568
3799,0.943589
3800,0.957855
3801,0.965292
3802,0.981305
3803,0.947404
3804,0.806102
3805,0.957942
3806,0.937946
3807,0.970137
3808,0.955048
3809,0.954461
3810,0.922002
3811,0.934759
3812,0.911903
3813,0.667526
3814,0.958146
3815,0.929269
3816,0.951685
3817,0.919535
3818,0.426133
3819,0.393663
3820,0.551695
3821,0.959296
3822,0.919533
3823,0.941072
3824,0.843748
3825,0.948302
3826,0.984400
3827,0.973045
3828,0.908418
3829,0.956249
3830,0.927995
3831,0.920045
3832,0.972866
3833,0.947651
3834,0.943770
3835,0.923587
3836,0.939190
3837,0.913294
3838,0.961631
3839,0.939479
3840,0.944485
3841,0.801783
3842,0.934264
3843,0.942868
3844,0.727090
3845,0.934187
3846,0.802929
3847,0.960956
3848,0.959863
3849,0.961682
3850,0.938379
3851,0.938908
3852,0.921608
3853,0.940188
3854,0.934222
3855,0.946891
3856,0.791612
3857,0.413446
3858,0.936726
3859,0.963552
3860,0.961469
3861,0.946421
3862,0.939950
3863,0.963406
3864,0.968792
3865,0.946313
3866,0.893453
3867,0.957554
3868,0.953645
3869,0.955540
3870,0.950730
3871,0.940597
3872,0.942295
3873,0.907137
3874,0.962054
3875,0.894515
3876,0.932777
3877,0.960554
3878,0.943692
3879,0.926267
3880,0.971204
3881,0.944433
3882,0.850221
3883,0.550116
3884,0.932856
3885,0.938002
3886,0.945196
3887,0.963675
3888,0.968770
3889,0.914280
3890,0.954985
3891,0.968006
3892,0.910222
3893,0.956182
3894,0.947597
3895,0.968113
3896,0.960343
3897,0.897833
3898,0.954189
3899,0.934488
3900,0.940529
3901,0.813621
3902,0.923452
3903,0.933226
3904,0.936682
3905,0.670720
3906,0.940427
3907,0.936978
3908,0.958154
3909,0.938131
3910,0.958106
3911,0.954345
3912,0.917231
3913,0.951219
3914,0.935151
3915,0.360428
3916,0.950317
3917,0.958073
3918,0.943531
3919,0.952613
3920,0.990808
3921,0.931164
3922,0.913997
3923,0.925515
3924,0.856241
3925,0.923523
3926,0.780448
3927,0.915475
3928,0.914187
3929,0.905716
3930,0.953141
3931,0.907773
3932,0.950573
3933,0.970938
3934,0.958425
3935,0.931579
3936,0.950006
3937,0.932555
3938,0.893493
3939,0.936169
3940,0.835180
3941,0.949266
3942,0.970876
3943,0.958864
3944,0.942507
3945,0.644751
3946,0.986805
3947,0.950499
3948,0.950318
3949,0.959910
3950,0.939205
3951,0.938688
3952,0.964058
3953,0.948541
3954,0.541641
3955,0.590170
3956,0.944873
3957,0.635111
3958,0.947429
3959,0.946561
3960,0.953412
3961,0.950612
3962,0.947601
3963,0.859471
3964,0.948362
3965,0.953407
3966,0.918262
3967,0.942804
3968,0.944510
3969,0.977554
3970,0.951090
3971,0.974783
3972,0.940624
3973,0.933947
3974,0.923727
3975,0.955203
3976,0.987874
3977,0.927506
3978,0.958132
3979,0.951091
3980,0.741946
3981,0.965028
3982,0.957629
3983,0.808934
3984,0.943375
3985,0.936312
3986,0.920882
3987,0.898063
3988,0.944679
3989,0.932548
3990,0.922957
3991,0.923754
3992,0.924641
3993,0.939087
3994,0.983528
3995,0.947795
3996,0.957256
3997,0.948471
3998,0.931813
3999,0.947635
4000,0.949843
4001,0.767889
4002,0.856484
4003,0.901318
4004,0.832563
4005,0.933091
4006,0.971755
4007,0.934088
4008,0.949545
4009,0.841831
4010,0.934569
4011,0.933591
4012,0.973202
4013,0.955765
4014,0.957451
4015,0.951603
4016,0.935164
4017,0.970715
4018,0.415137
4019,0.824169
4020,0.600511
4021,0.889231
4022,0.955308
4023,0.920884
4024,0.974230
4025,0.954510
4026,0.879800
4027,0.818524
4028,0.967525
4029,0.955169
4030,0.953486
4031,0.937982
4032,0.970147
4033,0.929956
4034,0.934996
4035,0.888401
4036,0.943779
4037,0.819308
4038,0.953734
4039,0.935389
4040,0.830376
4041,0.913838
4042,0.300176
4043,0.966493
4044,0.937818
4045,0.933931
4046,0.942373
4047,0.844050
4048,0.959965
4049,0.910332
4050,0.962635
4051,0.946458
4052,0.948325
4053,0.953552
4054,0.944894
4055,0.974966
4056,0.872583
4057,0.967373
4058,0.947246
4059,0.279011
4060,0.448725
4061,0.817973
4062,0.933029
4063,0.961357
4064,0.941734
4065,0.936609
4066,0.946761
4067,0.983497
4068,0.954506
4069,0.897339
4070,0.951869
4071,0.923949
4072,0.925973
4073,0.954894
4074,0.943235
4075,0.944012
4076,0.932025
4077,0.952256
4078,0.764711
4079,0.872305
4080,0.958104
4081,0.952154
4082,0.954169
4083,0.935950
4084,0.816557
4085,0.945671
4086,0.954458
4087,0.956143
4088,0.882759
4089,0.980256
4090,0.958427
4091,0.965051
4092,0.889817
4093,0.959452
4094,0.932208
4095,0.946670
4096,0.964329
4097,0.898949
4098,0.926654
4099,0.407844
4100,0.963262
4101,0.933781
4102,0.929092
4103,0.555518
4104,0.946365
4105,0.980672
4106,0.930393
4107,0.958175
4108,0.985816
4109,0.858898
4110,0.926373
4111,0.618773
4112,0.949298
4113,0.974925
4114,0.955718
4115,0.951522
4116,0.894578
4117,0.927322
4118,0.960225
4119,0.829672
4120,0.941553
4121,0.954242
4122,0.965992
4123,0.928179
4124,0.954942
4125,0.747917
4126,0.943092
4127,0.680008
4128,0.952121
4129,0.936592
4130,0.956505
4131,0.845751
4132,0.954879
4133,0.951135
4134,0.936296
4135,0.955792
4136,0.948640
4137,0.932183
4138,0.963721
4139,0.929152
4140,0.965384
4141,0.952716
4142,0.959896
4143,0.951413
4144,0.954240
4145,0.975222
4146,0.948125
4147,0.991550
4148,0.903705
4149,0.943363
4150,0.934727
4151,0.839190
4152,0.890635
4153,0.968754
4154,0.921090
4155,0.945473
4156,0.960383
4157,0.961758
4158,0.911602
4159,0.889249
4160,0.930562
4161,0.906449
4162,0.948109
4163,0.941686
4164,0.961485
4165,0.964760
4166,0.931530
4167,0.910978
4168,0.941996
4169,0.803415
4170,0.872356
4171,0.961386
4172,0.917015
4173,0.950022
4174,0.943908
4175,0.960278
4176,0.981291
4177,0.913462
4178,0.934859
4179,0.925924
4180,0.953128
4181,0.937000
4182,0.941775
4183,0.940490
4184,0.881426
4185,0.956803
4186,0.788347
4187,0.948338
4188,0.915712
4189,0.947330
4190,0.943876
4191,0.978787
4192,0.959335
4193,0.964570
4194,0.964660
4195,0.891962
4196,0.896721
4197,0.936534
4198,0.957051
4199,0.951632
4200,0.937238
4201,0.943029
4202,0.968485
4203,0.931299
4204,0.981707
4205,0.959738
4206,0.966030
4207,0.956597
4208,0.969465
4209,0.934707
4210,0.941750
4211,0.971361
4212,0.892210
4213,0.967998
4214,0.935248
4215,0.945831
4216,0.943628
4217,0.953907
4218,0.932913
4219,0.921438
4220,0.953724
4221,0.923977
4222,0.964216
4223,0.968320
4224,0.072613
4225,0.940756
4226,0.964395
4227,0.956972
4228,0.955928
4229,0.853806
4230,0.517549
4231,0.939988
4232,0.966473
4233,0.953094
4234,0.773525
4235,0.966023
4236,0.953833
4237,0.942906
4238,0.938316
4239,0.967048
4240,0.928373
4241,0.943440
4242,0.974406
4243,0.943758
4244,0.896293
4245,0.939933
4246,0.939644
4247,0.975372
4248,0.956132
4249,0.615136
4250,0.950646
4251,0.960452
4252,0.947800
4253,0.873933
4254,0.969482
4255,0.733070
4256,0.973338
4257,0.890339
4258,0.959745
4259,0.945245
4260,0.672204
4261,0.809939
4262,0.875648
4263,0.911205
4264,0.841741
4265,0.926170
4266,0.942673
4267,0.912859
4268,0.932726
4269,0.924729
4270,0.978419
4271,0.941652
4272,0.925421
4273,0.952749
4274,0.924301
4275,0.914230
4276,0.951951
4277,0.962417
4278,0.929150
4279,0.967039
4280,0.946945
4281,0.958557
4282,0.976086
4283,0.899443
4284,0.953858
4285,0.928304
4286,0.962954
4287,0.898695
4288,0.958504
4289,0.967881
4290,0.887557
4291,0.906280
4292,0.913400
4293,0.913294
4294,0.955531
4295,0.957063
4296,0.953183
4297,0.951955
4298,0.978585
4299,0.961670
4300,0.865077
4301,0.943420
4302,0.870060
4303,0.943382
4304,0.939987
4305,0.943804
4306,0.951159
4307,0.961710
4308,0.799610
4309,0.905926
4310,0.940182
4311,0.868274
4312,0.939351
4313,0.947025
4314,0.984472
4315,0.956878
4316,0.949318
4317,0.903963
4318,0.944174
4319,0.967709
4320,0.950456
4321,0.906708
4322,0.974116
4323,0.963585
4324,0.928379
4325,0.936586
4326,0.656650
4327,0.962820
4328,0.922860
4329,0.933731
4330,0.971896
4331,0.914974
4332,0.943589
4333,0.845189
4334,0.950447
4335,0.952165
4336,0.967074
4337,0.877931
4338,0.966373
4339,0.963591
4340,0.943016
4341,0.925232
4342,0.977967
4343,0.919633
4344,0.933941
4345,0.930346
4346,0.967349
4347,0.932782
4348,0.934777
4349,0.940440
4350,0.960794
4351,0.906603
4352,0.953077
4353,0.975140
4354,0.962858
4355,0.911994
4356,0.952018
4357,0.933230
4358,0.962409
4359,0.948770
4360,0.879521
4361,0.948910
4362,0.915066
4363,0.956833
4364,0.974366
4365,0.909978
4366,0.960646
4367,0.952143
4368,0.779890
4369,0.912430
4370,0.936096
4371,0.900012
4372,0.946296
4373,0.940762
4374,0.931730
4375,0.704087
4376,0.987010
4377,0.954985
4378,0.928260
4379,0.856070
4380,0.912538
4381,0.964323
4382,0.932361
4383,0.909987
4384,0.928059
4385,0.916937
4386,0.944681
4387,0.450990
4388,0.962169
4389,0.927600
4390,0.916242
4391,0.888244
4392,0.984677
4393,0.968206
4394,0.934978
4395,0.403187
4396,0.940861
4397,0.944806
4398,0.726144
4399,0.934689
4400,0.910129
4401,0.977186
4402,0.953464
4403,0.965793
4404,0.946075
4405,0.961241
4406,0.951966
4407,0.947054
4408,0.923992
4409,0.940994
4410,0.963288
4411,0.536801
4412,0.968842
4413,0.889755
4414,0.967263
4415,0.520772
4416,0.945997
4417,0.956312
4418,0.928174
4419,0.948339
4420,0.599873
4421,0.888379
4422,0.940553
4423,0.940808
4424,0.945028
4425,0.953935
4426,0.953109
4427,0.947420
4428,0.964153
4429,0.973193
4430,0.955332
4431,0.764680
4432,0.965556
4433,0.957248
4434,0.966187
4435,0.953305
4436,0.972458
4437,0.956414
4438,0.946208
4439,0.977447
4440,0.957502
4441,0.930053
4442,0.966586
4443,0.955048
4444,0.955515
4445,0.948924
4446,0.955912
4447,0.983545
4448,0.958962
4449,0.430139
4450,0.956005
4451,0.947942
4452,0.946081
4453,0.621827
4454,0.911703
4455,0.236520
4456,0.934173
4457,0.940720
4458,0.863343
4459,0.930312
4460,0.959437
4461,0.825408
4462,0.521741
4463,0.948681
4464,0.922003
4465,0.614521
4466,0.928427
4467,0.941647
4468,0.929770
4469,0.947311
4470,0.925720
4471,0.966012
4472,0.977402
4473,0.937495
4474,0.971904
4475,0.578777
4476,0.953647
4477,0.938594
4478,0.940633
4479,0.936744
4480,0.958106
4481,0.976947
4482,0.934295
4483,0.959035
4484,0.841508
4485,0.849483
4486,0.900413
4487,0.910049
4488,0.953371
4489,0.947807
4490,0.955918
4491,0.946661
4492,0.955666
4493,0.938751
4494,0.939731
4495,0.963482
4496,0.959475
4497,0.925133
4498,0.960713
4499,0.948786
4500,0.948924
4501,0.906481
4502,0.944462
4503,0.953369
4504,0.959698
4505,0.955720
4506,0.967312
4507,0.517548
4508,0.580511
4509,0.881333
4510,0.957157
4511,0.875427
4512,0.950587
4513,0.361885
4514,0.955573
4515,0.970733
4516,0.917162
4517,0.984236
4518,0.936541
4519,0.945033
4520,0.948422
4521,0.960529
4522,0.922229
4523,0.954345
4524,0.950575
4525,0.950813
4526,0.972425
4527,0.938208
4528,0.964710
4529,0.988125
4530,0.621715
4531,0.957946
4532,0.922699
4533,0.956671
4534,0.983191
4535,0.953327
4536,0.943876
4537,0.967085
4538,0.867896
4539,0.953339
4540,0.956462
4541,0.950403
4542,0.655519
4543,0.955368
4544,0.960789
4545,0.962121
4546,0.947371
4547,0.934012
4548,0.964500
4549,0.957359
4550,0.971720
4551,0.964426
4552,0.937979
4553,0.962154
4554,0.944908
4555,0.962600
4556,0.874029
4557,0.681749
4558,0.960597
4559,0.915594
4560,0.912852
4561,0.940597
4562,0.919798
4563,0.949383
4564,0.949900
4565,0.949415
4566,0.945037
4567,0.915118
4568,0.950912
4569,0.968939
4570,0.747400
4571,0.968945
4572,0.936854
4573,0.844345
4574,0.949840
4575,0.935883
4576,0.939057
4577,0.944586
4578,0.277991
4579,0.813621
4580,0.348031
4581,0.945906
4582,0.932988
4583,0.968567
4584,0.943843
4585,0.937525
4586,0.943928
4587,0.936092
4588,0.916307
4589,0.960254
4590,0.969152
4591,0.949278
4592,0.890582
4593,0.940787
4594,0.972407
4595,0.699818
4596,0.943863
4597,0.936671
4598,0.938102
4599,0.934050
4600,0.986313
4601,0.938349
4602,0.968206
4603,0.882677
4604,0.919016
4605,0.956131
4606,0.953450
4607,0.607512
4608,0.928183
4609,0.968572
4610,0.953515
4611,0.724223
4612,0.900705
4613,0.897945
4614,0.983456
4615,0.957665
4616,0.931623
4617,0.956935
4618,0.965101
4619,0.823902
4620,0.928787
4621,0.955701
4622,0.957015
4623,0.932781
4624,0.875733
4625,0.942641
4626,0.974578
4627,0.929348
4628,0.950441
4629,0.920555
4630,0.941359
4631,0.949409
4632,0.972129
4633,0.947195
4634,0.911128
4635,0.687957
4636,0.947177
4637,0.877092
4638,0.914561
4639,0.985813
4640,0.950224
4641,0.945376
4642,0.944624
4643,0.954540
4644,0.544421
4645,0.910674
4646,0.966181
4647,0.926313
4648,0.958976
4649,0.967312
4650,0.968213
4651,0.985822
4652,0.933345
4653,0.890090
4654,0.949496
4655,0.964300
4656,0.295809
4657,0.967566
4658,0.962066
4659,0.947575
4660,0.966899
4661,0.975603
4662,0.937550
4663,0.957883
4664,0.936503
4665,0.967316
4666,0.942248
4667,0.955229
4668,0.947508
4669,0.960394
4670,0.952283
4671,0.938916
4672,0.900520
4673,0.938196
4674,0.946905
4675,0.949318
4676,0.959057
4677,0.954688
4678,0.954782
4679,0.947848
4680,0.957318
4681,0.968323
4682,0.968662
4683,0.880758
4684,0.914207
4685,0.965949
4686,0.921560
4687,0.715358
4688,0.949831
4689,0.822720
4690,0.957212
4691,0.883390
4692,0.670021
4693,0.950823
4694,0.968808
4695,0.655402
4696,0.508096
4697,0.471340
4698,0.939367
4699,0.968618
4700,0.939805
4701,0.923952
4702,0.928052
4703,0.883446
4704,0.566742
4705,0.960798
4706,0.968991
4707,0.954692
4708,0.953158
4709,0.954289
4710,0.963682
4711,0.934036
4712,0.838000
4713,0.895692
4714,0.894997
4715,0.940058
4716,0.944083
4717,0.949805
4718,0.467936
4719,0.950192
4720,0.933689
4721,0.939261
4722,0.957630
4723,0.954281
4724,0.932659
4725,0.898507
4726,0.930398
4727,0.949963
4728,0.957264
4729,0.916442
4730,0.819928
4731,0.945232
4732,0.963189
4733,0.940324
4734,0.954158
4735,0.874893
4736,0.980090
4737,0.936183
4738,0.941553
4739,0.980027
4740,0.877550
4741,0.870404
4742,0.597946
4743,0.960396
4744,0.932361
4745,0.936314
4746,0.980219
4747,0.929831
4748,0.949361
4749,0.775316
4750,0.961147
4751,0.946997
4752,0.717250
4753,0.949919
4754,0.952438
4755,0.930891
4756,0.938362
4757,0.810621
4758,0.898495
4759,0.957116
4760,0.938104
4761,0.939909
4762,0.962315
4763,0.915009
4764,0.973071
4765,0.955968
4766,0.950454
4767,0.891349
4768,0.944109
4769,0.919057
4770,0.235550
4771,0.888941
4772,0.966523
4773,0.955624
4774,0.916508
4775,0.927028
4776,0.959049
4777,0.935167
4778,0.942808
4779,0.963260
4780,0.955841
4781,0.958602
4782,0.957050
4783,0.960432
4784,0.962564
4785,0.951551
4786,0.952263
4787,0.940182
4788,0.899093
4789,0.955888
4790,0.904132
4791,0.956730
4792,0.876600
4793,0.953505
4794,0.949297
4795,0.926156
4796,0.976263
4797,0.891502
4798,0.830326
4799,0.968550
4800,0.358911
4801,0.887526
4802,0.919900
4803,0.964276
4804,0.956656
4805,0.948430
4806,0.824333
4807,0.961623
4808,0.962625
4809,0.950094
4810,0.934535
4811,0.932320
4812,0.950916
4813,0.961871
4814,0.957416
4815,0.917124
4816,0.933646
4817,0.939956
4818,0.957963
4819,0.937934
4820,0.956355
4821,0.948162
4822,0.908590
4823,0.941307
4824,0.811095
4825,0.951192
4826,0.966656
4827,0.918553
4828,0.906519
4829,0.948266
4830,0.959953
4831,0.935096
4832,0.958759
4833,0.947825
4834,0.923570
4835,0.946690
4836,0.925440
4837,0.624145
4838,0.837759
4839,0.956219
4840,0.951178
4841,0.942314
4842,0.980887
4843,0.954123
4844,0.940615
4845,0.952303
4846,0.963037
4847,0.896174
4848,0.920462
4849,0.928029
4850,0.628616
4851,0.724624
4852,0.898642
4853,0.933366
4854,0.878794
4855,0.769884
4856,0.934300
4857,0.799827
4858,0.963262
4859,0.780658
4860,0.924935
4861,0.936332
4862,0.944043
4863,0.935169
4864,0.954757
4865,0.922461
4866,0.951220
4867,0.934790
4868,0.955232
4869,0.889894
4870,0.846427
4871,0.885754
4872,0.954599
4873,0.836463
4874,0.864600
4875,0.815381
4876,0.948360
4877,0.665849
4878,0.685686
4879,0.935410
4880,0.902744
4881,0.955671
4882,0.827278
4883,0.968309
4884,0.977719
4885,0.943097
4886,0.941405
4887,0.961745
4888,0.955986
4889,0.956438
4890,0.927409
4891,0.851630
4892,0.954695
4893,0.937219
4894,0.910325
4895,0.954065
4896,0.975293
4897,0.952599
4898,0.988160
4899,0.943479
4900,0.942777
4901,0.965134
4902,0.944834
4903,0.932694
4904,0.949791
4905,0.938662
4906,0.933492
4907,0.727112
4908,0.940442
4909,0.957637
4910,0.966241
4911,0.912169
4912,0.930053
4913,0.956080
4914,0.950266
4915,0.958904
4916,0.942022
4917,0.942518
4918,0.962247
4919,0.883713
4920,0.958559
4921,0.957105
4922,0.993262
4923,0.825744
4924,0.955265
4925,0.934482
4926,0.910667
4927,0.307846
4928,0.948231
4929,0.963355
4930,0.928010
4931,0.989687
4932,0.951481
4933,0.945906
4934,0.956942
4935,0.926411
4936,0.954327
4937,0.960915
4938,0.932624
4939,0.938476
4940,0.962516
4941,0.970832
4942,0.952182
4943,0.951098
4944,0.965815
4945,0.948903
4946,0.948674
4947,0.942853
4948,0.937991
4949,0.944873
4950,0.951294
4951,0.947622
4952,0.940547
4953,0.941805
4954,0.925883
4955,0.960330
4956,0.974755
4957,0.980080
4958,0.785920
4959,0.950811
4960,0.397826
4961,0.989675
4962,0.915160
4963,0.946972
4964,0.916485
4965,0.840878
4966,0.956302
4967,0.955308
4968,0.954374
4969,0.967131
4970,0.960389
4971,0.975756
4972,0.944630
4973,0.928501
4974,0.909725
4975,0.956965
4976,0.976856
4977,0.964263
4978,0.896349
4979,0.953754
4980,0.954592
4981,0.946769
4982,0.931587
4983,0.939773
4984,0.941834
4985,0.830076
4986,0.525854
4987,0.950746
4988,0.844684
4989,0.958972
4990,0.882047
4991,0.958388
4992,0.964604
4993,0.822090
4994,0.904197
4995,0.955313
4996,0.975567
4997,0.957549
4998,0.884336
4999,0.871285
5000,0.383277
5001,0.833582
5002,0.956595
5003,0.950902
5004,0.928760
5005,0.961802
5006,0.944816
5007,0.946883
5008,0.786346
5009,0.910551
5010,0.954491
5011,0.958142
5012,0.975889
5013,0.969622
5014,0.786791
5015,0.789720
5016,0.941072
5017,0.948150
5018,0.928598
5019,0.931217
5020,0.902602
5021,0.950890
5022,0.961068
5023,0.861995
5024,0.966689
5025,0.967067
5026,0.962548
5027,0.953911
5028,0.882811
5029,0.931222
5030,0.965247
5031,0.928110
5032,0.953006
5033,0.955726
5034,0.966799
5035,0.946843
5036,0.941712
5037,0.967759
5038,0.930927
5039,0.968677
5040,0.972349
5041,0.871723
5042,0.935231
5043,0.960098
5044,0.940182
5045,0.962401
5046,0.958105
5047,0.946813
5048,0.938212
5049,0.963371
5050,0.955871
5051,0.986588
5052,0.939856
5053,0.956701
5054,0.955399
5055,0.972780
5056,0.958434
5057,0.942454
5058,0.935702
5059,0.884385
5060,0.940322
5061,0.918129
5062,0.968236
5063,0.932629
5064,0.915710
5065,0.891757
5066,0.959913
5067,0.936765
5068,0.953649
5069,0.958271
5070,0.740343
5071,0.944418
5072,0.966542
5073,0.966960
5074,0.944785
5075,0.868847
5076,0.944709
5077,0.964623
5078,0.973899
5079,0.950989
5080,0.925961
5081,0.967867
5082,0.417127
5083,0.932935
5084,0.902204
5085,0.928676
5086,0.925864
5087,0.934658
5088,0.964398
5089,0.951028
5090,0.930967
5091,0.924570
5092,0.918885
5093,0.956909
5094,0.964059
5095,0.320877
5096,0.965442
5097,0.945659
5098,0.923027
5099,0.932723
5100,0.823121
5101,0.935908
5102,0.960744
5103,0.803158
5104,0.955980
5105,0.910595
5106,0.962700
5107,0.923331
5108,0.937513
5109,0.971407
5110,0.988929
5111,0.890926
5112,0.962263
5113,0.926638
5114,0.986116
5115,0.947348
5116,0.959343
5117,0.955906
5118,0.953602
5119,0.366851
5120,0.586162
5121,0.905294
5122,0.937348
5123,0.926981
5124,0.917067
5125,0.967775
5126,0.945995
5127,0.961720
5128,0.928687
5129,0.922405
5130,0.960132
5131,0.979988
5132,0.922461
5133,0.971835
5134,0.952711
5135,0.922421
5136,0.947710
5137,0.971894
5138,0.954053
5139,0.963323
5140,0.965265
5141,0.944437
5142,0.966381
5143,0.967172
5144,0.945937
5145,0.983744
5146,0.913636
5147,0.952667
5148,0.947511
5149,0.928223
5150,0.875887
5151,0.911294
5152,0.926542
5153,0.893152
5154,0.927193
5155,0.945325
5156,0.939257
5157,0.964604
5158,0.904278
5159,0.924227
5160,0.947686
5161,0.881657
5162,0.929317
5163,0.865696
5164,0.909757
5165,0.955218
5166,0.775658
5167,0.954070
5168,0.948196
5169,0.939821
5170,0.939068
5171,0.888914
5172,0.943750
5173,0.950659
5174,0.955315
5175,0.955914
5176,0.971948
5177,0.968885
5178,0.956811
5179,0.871948
5180,0.943114
5181,0.930510
5182,0.966144
5183,0.955167
5184,0.885797
5185,0.956916
5186,0.926437
5187,0.957348
5188,0.947269
5189,0.938537
5190,0.944521
5191,0.946940
5192,0.823301
5193,0.892036
5194,0.933514
5195,0.954754
5196,0.986798
5197,0.955374
5198,0.868879
5199,0.688473
5200,0.954345
5201,0.943681
5202,0.936601
5203,0.975337
5204,0.976736
5205,0.964936
5206,0.826626
5207,0.944428
5208,0.969091
5209,0.951465
5210,0.977682
5211,0.970330
5212,0.943154
5213,0.980987
5214,0.967136
5215,0.944994
5216,0.941892
5217,0.897376
5218,0.956648
5219,0.944758
5220,0.594445
5221,0.379657
5222,0.974525
5223,0.915219
5224,0.414600
5225,0.795066
5226,0.985434
5227,0.975965
5228,0.909602
5229,0.989482
5230,0.753699
5231,0.959835
5232,0.946300
5233,0.421571
5234,0.936846
5235,0.842894
5236,0.952399
5237,0.957803
5238,0.983586
5239,0.946687
5240,0.684513
5241,0.956670
5242,0.961694
5243,0.960287
5244,0.738632
5245,0.943625
5246,0.963546
5247,0.922804
5248,0.865953
5249,0.973875
5250,0.957916
5251,0.970942
5252,0.947699
5253,0.704473
5254,0.974450
5255,0.935096
5256,0.930232
5257,0.967894
5258,0.947640
5259,0.369976
5260,0.942410
5261,0.956383
5262,0.948363
5263,0.967551
5264,0.951740
5265,0.957402
5266,0.957522
5267,0.936257
5268,0.962697
5269,0.894871
5270,0.952175
5271,0.910748
5272,0.937009
5273,0.903517
5274,0.802829
5275,0.921566
5276,0.914346
5277,0.956496
5278,0.865122
5279,0.941957
5280,0.931140
5281,0.871635
5282,0.959770
5283,0.955473
5284,0.964095
5285,0.957092
5286,0.959780
5287,0.898979
5288,0.869366
5289,0.913228
5290,0.973794
5291,0.919455
5292,0.953241
5293,0.963978
5294,0.938464
5295,0.910222
5296,0.931684
5297,0.936901
5298,0.958992
5299,0.744323
5300,0.899507
5301,0.948820
5302,0.939194
5303,0.966146
5304,0.943757
5305,0.939579
5306,0.936321
5307,0.939616
5308,0.972474
5309,0.949403
5310,0.970717
5311,0.894466
5312,0.750184
5313,0.947079
5314,0.943065
5315,0.960892
5316,0.962833
5317,0.904908
5318,0.892110
5319,0.936005
5320,0.967131
5321,0.933538
5322,0.960148
5323,0.906594
5324,0.965245
5325,0.974047
5326,0.858108
5327,0.931630
5328,0.942674
5329,0.894175
5330,0.907926
5331,0.939057
5332,0.911590
5333,0.969463
5334,0.954873
5335,0.982220
5336,0.976101
5337,0.951457
5338,0.785599
5339,0.904280
5340,0.952363
5341,0.929417
5342,0.924749
5343,0.944110
5344,0.982053
5345,0.977935
5346,0.946119
5347,0.781445
5348,0.953764
5349,0.922972
5350,0.966157
5351,0.942045
5352,0.981306
5353,0.683218
5354,0.973494
5355,0.980906
5356,0.905263
5357,0.958133
5358,0.948293
5359,0.921186
5360,0.951423
5361,0.931645
5362,0.946553
5363,0.945010
5364,0.892420
5365,0.918095
5366,0.891746
5367,0.955181
5368,0.939492
5369,0.961758
5370,0.336835
5371,0.963816
